,eventimage,eventtitle,placename,cityname,eventstartdate,eventDescripton
1303,https://images.discotech.me/events/None/5c58d2a0-b770-4ee9-aaf1-8da39a5a0db1.jpg?auto=format%2Ccompress,DJ E-Rock,Tao,Las Vegas,"Friday, September 30, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
1304,https://images.discotech.me/events/37168772/114d7efd-6185-47f1-9cfe-649762dd043c.jpeg?auto=format%2Ccompress,Faed,EBC at Night,Las Vegas,"Friday, September 30, 2022 10:30 PM","Tickets
Use promo code DISCO to get a discount on your tickets!
View Tickets"
1305,https://images.discotech.me/events/37209436/d361dacd-ebc2-490d-8d50-c6fe87f5f629.jpg?auto=format%2Ccompress,Ja Rule - Custom Made Fridays,Hakkasan,Las Vegas,"Friday, September 30, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
1306,https://images.discotech.me/venue_template/None/40e624d5-1331-49b0-ac54-3e5478e52b45.png?auto=format%2Ccompress,Latin Fridays,Embassy,Las Vegas,"Friday, September 30, 2022 10:30 PM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 8:30 pm
Upstairs Table
6 GUESTS | $300.00 MIN
Table located upstairs.
Downstairs Table
6 GUESTS | $600.00 MIN
Main room downstairs table.
Dance Floor Table
10 GUESTS | $900.00 MIN
Table located on the first floor dance floor.
Downstairs Table (Large)
15 GUESTS | $1,000.00 MIN
Large main room downstairs table.
Dance Floor Table (Large)
15 GUESTS | $1,200.00 MIN
Large table located on the first floor dance floor."
1307,https://images.discotech.me/events/37175436/1ea5b58f-537f-45f6-ac40-ed3b92fb06f2.jpg?auto=format%2Ccompress,Light Nightclub Fridays,Light,Las Vegas,"Friday, September 30, 2022 10:30 PM","Tickets
Use promo code DISCO to save $2 on your ticket purchase!
View Tickets"
1308,https://images.discotech.me/events/37209368/4cb6f09f-d16f-442d-b345-18fe944b38ba.jpg?auto=format%2Ccompress,Martin Garrix w/ Justin Mylo,Omnia,Las Vegas,"Friday, September 30, 2022 10:30 PM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 8:30 pm
Terrace Strip View
6 GUESTS | $2,000.00 MIN
Heart 2nd Tier
8 GUESTS | $3,000.00 MIN
Terrace Cabana
8 GUESTS | $3,000.00 MIN
Heart Dance Floor
10 GUESTS | $4,000.00 MIN
Terrace 2nd Tier
8 GUESTS | $4,000.00 MIN
Main Room Balcony Small
10 GUESTS | $7,000.00 MIN
Small Balcony Table
Main Room 3rd Tier
10 GUESTS | $8,000.00 MIN
3rd Tier Main Room Table
Main Room Balcony Large
12 GUESTS | $8,000.00 MIN
Large Balcony Table
Main Room 2nd Tier
12 GUESTS | $10,000.00 MIN
2nd Tier Main Room Table
Main Room Upper Dance Floor
15 GUESTS | $12,500.00 MIN
Main Room Upper Dance floor Table
Main Room Dance Floor
15 GUESTS | $17,500.00 MIN
Main Room Dance Floor Table"
1309,https://images.discotech.me/events/37222116/9e7c0fd7-e379-4f97-9de6-f1bbee528a98.jpeg?auto=format%2Ccompress,Otr Fridays,On the Record,Las Vegas,"Friday, September 30, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
1310,https://images.discotech.me/venue_template/4726/313e19dd-9894-48fc-91fb-55d6b8edf840.jpg?auto=format%2Ccompress,Friday Night (Saturday Morning) Afterhours,Club Ego,Las Vegas,"Saturday, October 1, 2022 2:00 AM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 10 pm
Tables 11 - 12
5 GUESTS | $400.00 MIN
Tables 1 - 8
6 GUESTS | $500.00 MIN
Tables 9 - 10
8 GUESTS | $600.00 MIN"
1311,https://images.discotech.me/events/None/eba391fc-fc94-4549-8b71-c57e8a860664.png?auto=format%2Ccompress,Weekends at Circa Stadium Swim,Stadium Swim,Las Vegas,"Saturday, October 1, 2022 8:00 AM","Tickets
Tickets available online.
View Tickets"
1312,https://images.discotech.me/events/37222517/e35361a8-c61b-4860-b79f-25773a6472a9.jpeg?auto=format%2Ccompress,Azilo Ultra Pool Saturday,Azilo Ultra Pool,Las Vegas,"Saturday, October 1, 2022 10:00 AM","Bottle Service
Bottle Menu Unavailable Floor Plan
Table Reservations close at 8 am
Lounge Chair
1 GUESTS | $100.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit, Chair purchase includes an umbrella
All Entry to Azilo Ultra Pool is complimentary with the purchase of a chaise lounge
All juice and soda mixers are included with the purchase of a bottle
The exact location will be determined when you arrive at the door
Maximum capacity of 1 person per lounge chair
Azilo Ultra Pool will be aged 21+ daily
Daybeds Spa
4 GUESTS | $300.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Spa Day Bed
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Spa Day Bed
Azilo Ultra Pool will be aged 21+ daily
Lilypads
4 GUESTS | $400.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Lily Pad
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Lily Pad
Azilo Ultra Pool will be aged 21+ daily
Daybeds
4 GUESTS | $500.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Pool Day Bed
Azilo Ultra Pool will be aged 21+ daily
Cabanas
10 GUESTS | $1,000.00 MIN
Azilo Ultra Pool Cabanas include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 10 person(s) per Cabana
Azilo Ultra Pool will be aged 21+ daily
Bungalow
12 GUESTS | $1,200.00 MIN
Azilo Ultra Pool Bungalows include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 15 person(s) per Bungalow
Azilo Ultra Pool will be aged 21+ daily"
1313,https://images.discotech.me/events/37172080/1473fd65-523d-4402-9673-0875c9be8726.png?auto=format%2Ccompress,"Cheat Codes, Madds",AYU Dayclub,Las Vegas,"Saturday, October 1, 2022 11:00 AM","Tickets
Use promo code DISCO to get a 10% discount off your tickets!
View Tickets"
1314,https://images.discotech.me/events/None/323e6308-ccae-4776-b9ee-8d49f5122d86.jpg?auto=format%2Ccompress,Liquid Saturday,Liquid,Las Vegas,"Saturday, October 1, 2022 11:00 AM","Tickets
Tickets available online.
View Tickets"
1315,https://images.discotech.me/events/37209555/dc8b9ae4-0e17-4158-8392-a1b32ede3b31.jpg?auto=format%2Ccompress,Lost Frequencies,Marquee Dayclub,Las Vegas,"Saturday, October 1, 2022 11:00 AM","Tickets
Tickets available online.
View Tickets"
1316,https://images.discotech.me/events/37195410/e572be4c-fe97-4dff-9c49-2a2c85881d63.png?auto=format%2Ccompress,Lost in Dreams,Daylight,Las Vegas,"Saturday, October 1, 2022 11:00 AM","Tickets
Use promo code DISCO to save $2 on your ticket purchase!
View Tickets"
1317,https://images.discotech.me/events/37209452/991b4919-78a4-4bb8-be3c-3a3f01e5087a.jpg?auto=format%2Ccompress,Martin Garrix w/ Justin Mylo,Wet Republic,Las Vegas,"Saturday, October 1, 2022 11:00 AM","Tickets
Tickets available online.
View Tickets"
1318,https://images.discotech.me/events/37230162/fe00670b-ee15-43c1-8961-1cc2ac8294d5.jpeg?auto=format%2Ccompress,Special Guest,Encore Beach Club (EBC),Las Vegas,"Saturday, October 1, 2022 11:00 AM","Bottle Service
Bottle Menu Unavailable Floor Plan
Online pricing for this event is unavailable. Please submit a request and we will get back to you with more details!
Submit Request"
1319,https://images.discotech.me/events/37209568/6be27fee-5dc6-4e89-b495-044b2f9c2490.jpg?auto=format%2Ccompress,TAO Beach Saturday,Tao Beach,Las Vegas,"Saturday, October 1, 2022 11:00 AM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 9 am
Terrace Table
4 GUESTS | $1,000.00 MIN
Daybed
6 GUESTS | $2,000.00 MIN
Prime Daybed
6 GUESTS | $2,500.00 MIN
Temple Cabana
8 GUESTS | $3,500.00 MIN
Lotus Cabana
12 GUESTS | $5,000.00 MIN
Jungle Cabana
15 GUESTS | $8,000.00 MIN"
1320,https://images.discotech.me/venue_template/0f362f94-05dc-4b7e-91ab-f4beb1b2c7c4.jpg?auto=format%2Ccompress,Las Vegas Pool Crawl,Las Vegas Pool Crawl,Las Vegas,"Saturday, October 1, 2022 11:30 AM","Event Details
Pool tour
11:30am- Check in at Go Pool at The Flamingo
2nd Pool- To be announced
3rd Pool- Elia Beach club at The Virgin hotel
You will arrive at the last pool between 2:30-3 pm. The tour ends at the last pool.
Package Includes:
Admission to 3 pool parties
Party bus transportation to the pools
Complimentary drinks and waters
Party hosts"
1321,https://images.discotech.me/venue_template/None/4f916b8d-f411-4e3b-87c1-11ac3bbd9aa1.jpg?auto=format%2Ccompress,Sapphire Pool Saturdays,Sapphire Pool,Las Vegas,"Saturday, October 1, 2022 12:00 PM",
1322,https://images.discotech.me/venue_template/d5b2c0dc-b580-4137-a34d-867be7365c07.jpg?auto=format%2Ccompress,Legacy Saturdays,Legacy Club,Las Vegas,"Saturday, October 1, 2022 2:00 PM",
1323,https://images.discotech.me/events/37205838/f9670ec3-6134-45df-bb41-b12a5cc6acd6.png?auto=format%2Ccompress,Lost In Dreams Festival 2022 - Day 2,Lost in Dreams Festival,Las Vegas,"Saturday, October 1, 2022 6:00 PM","Event Details
Lost In Dreams Festival 2022 – Lineup By Artist:
Amidy
ARMNHMR
Audien
Autograf
Awakend
Codeko
Crystal Skies
Dot
Dr. Fresch
Drezo
Droeloe
EVAN GIIA
Friendzone
Hex Cougar
HALIENE
Helloworld
HIGHLND
If Found
Jai Wolf
Julienne By
Juuku
JVNA
k?d
Kaivon
Kasbo
LICK
Lione
Madeon (DJ Set)
N3wport
Noll
Pauline Herr
San Holo
Slander
SMLE
So Tuff So Cute
Star Seed
Surf Mesa
Syence
Taylor Kade
Trivecta
TSU NAMI
Whethan
William Black
Wooli b2b MitiS
Xan Griffin
Xie
Zack Gray"
1324,https://images.discotech.me/events/37092382/da777b2f-0b07-497f-921e-722a428cbb01.jpg?auto=format%2Ccompress,Rod Stewart: The Hits.,The Colosseum at Caesar's Palace,Las Vegas,"Saturday, October 1, 2022 7:30 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
1325,https://images.discotech.me/events/37076275/989c3648-9708-4d49-9c41-89a707d2f09a.jpg?auto=format%2Ccompress,Steve Vai: Inviolate Tour,House of Blues,Las Vegas,"Saturday, October 1, 2022 7:30 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
1326,https://images.discotech.me/events/37208227/326e90da-60be-4b0f-bbf9-765ab346dd20.jpg?auto=format%2Ccompress,Diana Ross - Las Vegas,Encore Theater at Wynn,Las Vegas,"Saturday, October 1, 2022 8:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
1327,https://images.discotech.me/events/37155570/0a585469-6bd0-423f-98f0-ed872559bb91.jpg?auto=format%2Ccompress,Grupo Intocable,The Theater at Virgin Hotels,Las Vegas,"Saturday, October 1, 2022 8:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
1328,https://images.discotech.me/events/None/5a66fad3-d7c0-438d-bb8a-2a80e877f67c.jpg?auto=format%2Ccompress,Miranda Lambert: Velvet Rodeo The Las Vegas Residency,Zappos Theater,Las Vegas,"Saturday, October 1, 2022 8:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
1329,https://images.discotech.me/events/37006574/3b71906f-3f6b-4f71-9912-bfc3f009fd8a.jpg?auto=format%2Ccompress,Roger Waters: This Is Not a Drill,T-Mobile Arena,Las Vegas,"Saturday, October 1, 2022 8:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
1330,https://d3nxoulyw7bc8u.cloudfront.net/venue_template/3829/5df79992-9e6c-44d6-b0b3-d609e5ddaaa4.jpg,Saturdays,Foundation Room,Las Vegas,"Saturday, October 1, 2022 9:30 PM","Bottle Service
Bottle Menu Floor Plan Unavailable
Table Reservations close at 7:30 pm
Inside Table
6 GUESTS | $500.00 MIN
Table for 6 located indoors.
Outside Table
6 GUESTS | $500.00 MIN
Table for 6 located outdoors.
Inside Table (Large)
12 GUESTS | $1,000.00 MIN
Table for 12 located indoors.
Outside Table (Large)
12 GUESTS | $1,000.00 MIN
Table for 12 located outdoors."
1331,https://images.discotech.me/events/37214318/30baea2e-5814-4352-83e8-c6242c4dc675.jpg?auto=format%2Ccompress,Chateau Rooftop Saturdays,Chateau,Las Vegas,"Saturday, October 1, 2022 10:00 PM",
1332,https://images.discotech.me/events/37221208/ca449dc9-c464-4b69-af64-faa0843f87fd.jpg?auto=format%2Ccompress,Neon Vibra,Daylight At Night,Las Vegas,"Saturday, October 1, 2022 10:00 PM","Tickets
Use promo code DISCO to save $2 on your ticket purchase!
View Tickets"
1333,https://images.discotech.me/venue/None/334b8a86-932e-46bc-9fce-dab73ff5737c.jpg?auto=format%2Ccompress,Party Bus Rental,Las Vegas Party Bus,Las Vegas,"Saturday, October 1, 2022 10:00 PM","Event Details
Las Vegas transportation services offered in this limousine type include:
Point to point services:
Single stop trips made easy and convenient, as our service can drop you off and pick you up later on.
Dedicated chauffeur services:
Have the convenience of a dedicated Chauffeur for several hours or for the day as your agenda can change from one moment to the next.
Disclaimer:
* Hourly rates do not include driver gratuity, Nevada excise tax, fees or applicable fuel surcharges.
* Fuel surcharges are subject to change.
* This party bus requires a minimum 2-hour booking.
† Complimentary champagne requires a minimum of 2-hour booking."
1334,https://images.discotech.me/events/37214269/97327654-769a-4f41-b297-348813161e0d.jpeg?auto=format%2Ccompress,Tiesto,Zouk,Las Vegas,"Saturday, October 1, 2022 10:00 PM","Tickets
Use promo code DISCO to get a 10% discount off your tickets!
View Tickets"
1335,https://images.discotech.me/events/None/d343257d-98a7-4c64-b245-a8c0900cf36c.jpg?auto=format%2Ccompress,Justin Credible,Tao,Las Vegas,"Saturday, October 1, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
1336,https://images.discotech.me/venue_template/4527/10556253-d179-493e-be90-f0c1c8216514.png?auto=format%2Ccompress,Latin Saturdays,Embassy,Las Vegas,"Saturday, October 1, 2022 10:30 PM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 8:30 pm
Upstairs Table
6 GUESTS | $300.00 MIN
Table located upstairs.
Downstairs Table
6 GUESTS | $600.00 MIN
Main room downstairs table.
Dance Floor Table
10 GUESTS | $900.00 MIN
Table located on the first floor dance floor.
Downstairs Table (Large)
15 GUESTS | $1,000.00 MIN
Large main room downstairs table.
Dance Floor Table (Large)
15 GUESTS | $1,200.00 MIN
Large table located on the first floor dance floor."
1337,https://images.discotech.me/events/37175437/c0c86b96-97b1-47d2-b458-f9bbf0101809.jpg?auto=format%2Ccompress,Light Nightclub Saturdays,Light,Las Vegas,"Saturday, October 1, 2022 10:30 PM","Tickets
Use promo code DISCO to save $2 on your ticket purchase!
View Tickets"
1338,https://images.discotech.me/events/37209560/beb2f10f-6007-4b23-bcfd-cc38d16cbe20.jpg?auto=format%2Ccompress,Marquee Nightclub Saturday,Marquee Nightclub,Las Vegas,"Saturday, October 1, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
1339,https://images.discotech.me/events/37205982/3661f243-9463-422b-8ce2-2a13b27bfe93.jpg?auto=format%2Ccompress,Murda Beatz,Jewel,Las Vegas,"Saturday, October 1, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
1340,https://images.discotech.me/events/37209370/740692cd-2a2c-49cc-97a6-9a567d92d579.jpg?auto=format%2Ccompress,Omnia Saturday,Omnia,Las Vegas,"Saturday, October 1, 2022 10:30 PM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 8:30 pm
Terrace Strip View
6 GUESTS | $1,500.00 MIN
Heart 2nd Tier
8 GUESTS | $2,000.00 MIN
Terrace Cabana
8 GUESTS | $2,000.00 MIN
Heart Dance Floor
10 GUESTS | $3,000.00 MIN
Terrace 2nd Tier
8 GUESTS | $3,000.00 MIN
Main Room Balcony Small
10 GUESTS | $5,000.00 MIN
Small Balcony Table
Main Room 3rd Tier
10 GUESTS | $6,000.00 MIN
3rd Tier Main Room Table
Main Room Balcony Large
12 GUESTS | $6,000.00 MIN
Large Balcony Table
Main Room 2nd Tier
12 GUESTS | $8,000.00 MIN
2nd Tier Main Room Table
Main Room Upper Dance Floor
15 GUESTS | $10,000.00 MIN
Main Room Upper Dance floor Table
Main Room Dance Floor
15 GUESTS | $15,000.00 MIN
Main Room Dance Floor Table"
1341,https://images.discotech.me/events/37222485/51843772-0db6-4ff9-90e3-2fe53b4f4b44.jpeg?auto=format%2Ccompress,Otr Saturdays,On the Record,Las Vegas,"Saturday, October 1, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
1342,https://images.discotech.me/events/37209437/6fef5f4e-5e03-4c9d-952b-b692f3691151.jpg?auto=format%2Ccompress,Party Favor,Hakkasan,Las Vegas,"Saturday, October 1, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
1343,https://images.discotech.me/events/37230172/f836373c-0630-47a3-a4fd-f70739356444.jpeg?auto=format%2Ccompress,Special Guest,XS Nightclub,Las Vegas,"Saturday, October 1, 2022 10:30 PM","Bottle Service
Bottle Menu Unavailable Floor Plan
Online pricing for this event is unavailable. Please submit a request and we will get back to you with more details!
Submit Request"
1344,https://images.discotech.me/events/37230922/b14c0a7f-97a4-4351-a40c-2588378f038b.jpeg?auto=format%2Ccompress,Special Guest,EBC at Night,Las Vegas,"Saturday, October 1, 2022 10:30 PM","Tickets
Use promo code DISCO to get a discount on your tickets!
View Tickets"
1345,https://images.discotech.me/venue_template/4727/57cd5018-8bf3-47f5-bfc1-da7779cec978.jpg?auto=format%2Ccompress,Saturday Night (Sunday Morning) Afterhours,Club Ego,Las Vegas,"Sunday, October 2, 2022 2:00 AM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 10 pm
Tables 11 - 12
5 GUESTS | $400.00 MIN
Tables 1 - 8
6 GUESTS | $500.00 MIN
Tables 9 - 10
8 GUESTS | $600.00 MIN"
1346,https://images.discotech.me/events/None/a891f168-710d-4a6a-bae1-22614583d20c.png?auto=format%2Ccompress,Weekends at Circa Stadium Swim,Stadium Swim,Las Vegas,"Sunday, October 2, 2022 8:00 AM","Tickets
Tickets available online.
View Tickets"
1347,https://images.discotech.me/events/37222685/71b6ddbb-4758-41a8-a245-c54f9e8bdabf.png?auto=format%2Ccompress,Sunday Splash,Azilo Ultra Pool,Las Vegas,"Sunday, October 2, 2022 10:00 AM","Bottle Service
Bottle Menu Unavailable Floor Plan
Table Reservations close at 8 am
Lounge Chair
1 GUESTS | $75.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit, Chair purchase includes an umbrella
All Entry to Azilo Ultra Pool is complimentary with the purchase of a chaise lounge
All juice and soda mixers are included with the purchase of a bottle
The exact location will be determined when you arrive at the door
Maximum capacity of 1 person per lounge chair
Azilo Ultra Pool will be aged 21+ daily
Daybeds Spa
4 GUESTS | $250.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Spa Day Bed
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Spa Day Bed
Azilo Ultra Pool will be aged 21+ daily
Lilypads
4 GUESTS | $300.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Lily Pad
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Lily Pad
Azilo Ultra Pool will be aged 21+ daily
Daybeds
4 GUESTS | $400.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Pool Day Bed
Azilo Ultra Pool will be aged 21+ daily
Cabanas
10 GUESTS | $700.00 MIN
Azilo Ultra Pool Cabanas include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 10 person(s) per Cabana
Azilo Ultra Pool will be aged 21+ daily
Bungalow
12 GUESTS | $900.00 MIN
Azilo Ultra Pool Bungalows include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 15 person(s) per Bungalow
Azilo Ultra Pool will be aged 21+ daily"
1348,https://images.discotech.me/events/37197193/c3eecf3e-81d9-4309-8e59-4c130067314e.jpeg?auto=format%2Ccompress,Raiders vs Broncos,Wynn Field Club,Las Vegas,"Sunday, October 2, 2022 10:25 AM","Bottle Service
Bottle Menu Unavailable Floor Plan Unavailable
Table Reservations close at 8:25 am
VIP Access
1 GUESTS | $500.00 MIN
Center Dance Floor
10 GUESTS | $10,000.00 MIN
Dance Floor
10 GUESTS | $10,000.00 MIN
Back Third Row
10 GUESTS | $12,000.00 MIN
Side Third Row
10 GUESTS | $15,000.00 MIN
Center Second Row
10 GUESTS | $25,000.00 MIN
Front Row
10 GUESTS | $30,000.00 MIN
Premium Front Row
15 GUESTS | $40,000.00 MIN"
1349,https://images.discotech.me/events/37209490/09b40d4a-3272-4499-810b-dc8f8ac94aea.jpg?auto=format%2Ccompress,Acraze,Wet Republic,Las Vegas,"Sunday, October 2, 2022 11:00 AM","Tickets
Tickets available online.
View Tickets"
1350,https://images.discotech.me/events/37214178/c7b9cf0a-e51f-401a-b5a5-67c11ab9b083.jpeg?auto=format%2Ccompress,"Cash Cash, Kromi",AYU Dayclub,Las Vegas,"Sunday, October 2, 2022 11:00 AM","Tickets
Use promo code DISCO to get a 10% discount off your tickets!
View Tickets"
1351,https://images.discotech.me/events/37152640/99e7cb8d-73b6-4083-b077-9fb66ae0a54f.jpg?auto=format%2Ccompress,John Summit - Full Bloom,Marquee Dayclub,Las Vegas,"Sunday, October 2, 2022 11:00 AM","Tickets
Tickets available online.
View Tickets"
1352,https://images.discotech.me/events/None/7d62950c-da22-4bd5-89b3-4d76ccdef09e.jpg?auto=format%2Ccompress,Liquid Sunday,Liquid,Las Vegas,"Sunday, October 2, 2022 11:00 AM","Tickets
Tickets available online.
View Tickets"
1353,https://images.discotech.me/events/37230163/6202ddd6-6aaa-43c3-9516-a21dd0dbc86b.jpeg?auto=format%2Ccompress,Special Guest,Encore Beach Club (EBC),Las Vegas,"Sunday, October 2, 2022 11:00 AM","Bottle Service
Bottle Menu Unavailable Floor Plan
Online pricing for this event is unavailable. Please submit a request and we will get back to you with more details!
Submit Request"
1354,https://images.discotech.me/events/37209569/08bfb405-5e5e-4e20-9b68-a8bbdb360cc5.jpg?auto=format%2Ccompress,Tyga,Tao Beach,Las Vegas,"Sunday, October 2, 2022 11:00 AM","Tickets
Tickets available online.
View Tickets"
1355,https://images.discotech.me/events/None/2568946a-8b4e-41a6-b507-a728cc779d20.jpg?auto=format%2Ccompress,Lit Sundays,Daylight,Las Vegas,"Sunday, October 2, 2022 12:00 PM","Tickets
Use promo code DISCO to save $2 on your ticket purchase!
View Tickets"
1356,https://images.discotech.me/venue_template/None/efa0c543-5f76-4ce4-bd65-bfc91e8975c7.jpg?auto=format%2Ccompress,Sapphire Pool Sundays,Sapphire Pool,Las Vegas,"Sunday, October 2, 2022 12:00 PM",
1357,https://images.discotech.me/venue_template/d5b2c0dc-b580-4137-a34d-867be7365c07.jpg?auto=format%2Ccompress,Legacy Sundays,Legacy Club,Las Vegas,"Sunday, October 2, 2022 4:00 PM",
1358,https://images.discotech.me/events/None/cfc9f34f-f51b-4155-8c6d-6f4d07c10c10.jpg?auto=format%2Ccompress,Aerosmith: Deuces Are Wild,Park Theater at Park MGM,Las Vegas,"Sunday, October 2, 2022 8:00 PM","Artists
Aerosmith
Pop, Rock
17 Upcoming Events"
1359,https://images.discotech.me/venue/None/334b8a86-932e-46bc-9fce-dab73ff5737c.jpg?auto=format%2Ccompress,Party Bus Rental,Las Vegas Party Bus,Las Vegas,"Sunday, October 2, 2022 10:00 PM","Event Details
Las Vegas transportation services offered in this limousine type include:
Point to point services:
Single stop trips made easy and convenient, as our service can drop you off and pick you up later on.
Dedicated chauffeur services:
Have the convenience of a dedicated Chauffeur for several hours or for the day as your agenda can change from one moment to the next.
Disclaimer:
* Hourly rates do not include driver gratuity, Nevada excise tax, fees or applicable fuel surcharges.
* Fuel surcharges are subject to change.
* This party bus requires a minimum 2-hour booking.
† Complimentary champagne requires a minimum of 2-hour booking."
1360,https://d3nxoulyw7bc8u.cloudfront.net/venue_template/3830/a89859e1-cb40-4850-b2d1-f77e43326ba5.jpg,Sundays,Foundation Room,Las Vegas,"Sunday, October 2, 2022 10:00 PM","Bottle Service
Bottle Menu Floor Plan Unavailable
Table Reservations close at 8 pm
Inside Table
6 GUESTS | $500.00 MIN
Table for 6 located indoors.
Outside Table
6 GUESTS | $500.00 MIN
Table for 6 located outdoors.
Inside Table (Large)
12 GUESTS | $1,000.00 MIN
Table for 12 located indoors.
Outside Table (Large)
12 GUESTS | $1,000.00 MIN
Table for 12 located outdoors."
1361,https://images.discotech.me/events/37209562/7aefeb20-d720-4486-a5ce-3a9daa4195a4.jpg?auto=format%2Ccompress,DJ Five - Drenched After Dark,Marquee Nightclub,Las Vegas,"Sunday, October 2, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
1362,https://images.discotech.me/events/37209371/12c47d24-e532-4be7-aca9-38e2c9762407.jpg?auto=format%2Ccompress,Omnia Sunday,Omnia,Las Vegas,"Sunday, October 2, 2022 10:30 PM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 8:30 pm
Heart 2nd Tier
8 GUESTS | $1,500.00 MIN
Bachelorette Gold Table Package
8 GUESTS | $1,500.00 MIN
This is for LADIES ONLY
Heart Dance Floor
10 GUESTS | $2,000.00 MIN
Bachelorette Diamond Table Package
10 GUESTS | $2,000.00 MIN
This is for LADIES ONLY"
