,urls
1517,https://app.discotech.me/events/37232466-euphoric-saturdays-at-da-cave
1518,https://app.discotech.me/events/37231126-e11even-saturdays-at-e11even
1519,https://app.discotech.me/events/37231167-katana-saturdays-at-komodo-lounge
1520,https://app.discotech.me/events/37248467-miami-nightclub-package-at-miami-club-crawl
1521,https://app.discotech.me/events/37249510-chelina-manuhutu-skream-and-jasper-james-at-space-terrace
1522,https://app.discotech.me/events/37237430-let-them-eat-cake-at-mad-club
1523,https://app.discotech.me/events/37232177-saturdays-at-tucandela
1524,https://app.discotech.me/events/37231383-snl-saturdays-at-exchange-miami
1525,https://app.discotech.me/events/37232074-swan-saturdays-at-swan
1526,https://app.discotech.me/events/37231219-vice-saturdays-at-mr-jones
1527,https://app.discotech.me/events/37232239-vendome-saturdays-at-vendome-miami
1528,https://app.discotech.me/events/37231173-mynt-saturdays-at-mynt
1529,https://app.discotech.me/events/37231108-sls-sundays-at-hyde-beach
1530,https://app.discotech.me/events/37232231-sundays-at-the-pool-at-strawberry-moon
1531,https://app.discotech.me/events/37231123-surfcomber-sundays-at-surfcomber-hotel
1532,https://app.discotech.me/events/37232386-bottled-blonde-sundays-at-blottled-blonde
1533,https://app.discotech.me/events/37231112-nikki-beach-sundays-at-nikki-beach
1534,https://app.discotech.me/events/37232250-sunday-pool-party-at-altitude-pool
1535,https://app.discotech.me/events/37227561-official-football-headquarters-hosting-the-ultimate-tailgate-party-at-the-clevelander
1536,https://app.discotech.me/events/37252572-sundays-are-lucky-at-1-800-lucky
1537,https://app.discotech.me/events/37232365-kaori-sundays-at-kaori
1538,https://app.discotech.me/events/37232316-chi-dinner-at-chi
1539,https://app.discotech.me/events/37231604-social-sundays-at-no-3-social-rooftop
1540,https://app.discotech.me/events/37231608-centro-sundays-at-centro-wynwood
1541,https://app.discotech.me/events/37232104-mau-sundays-at-mau
1542,https://app.discotech.me/events/37232371-sunday-vibez-at-rosario
1543,https://app.discotech.me/events/37231127-e11even-sundays-at-e11even
1544,https://app.discotech.me/events/37244766-tchami-at-space-terrace
1545,https://app.discotech.me/events/37231384-cachete-sundays-at-exchange-miami
1546,https://app.discotech.me/events/37231109-liv-on-sundays-at-liv
1547,https://app.discotech.me/events/37231216-tease-sundays-at-mr-jones
1548,https://app.discotech.me/events/37235330-surfcomber-mondays-at-surfcomber-hotel
1549,https://app.discotech.me/events/37235326-less-mondays-at-nikki-beach
1550,https://app.discotech.me/events/37236529-chi-dinner-at-chi
1551,https://app.discotech.me/events/37194893-rock-star-karaoke-at-the-clevelander
1552,https://app.discotech.me/events/37235381-komodo-lounge-mondays-at-komodo-lounge
1553,https://app.discotech.me/events/37249147-miami-nightclub-package-at-miami-club-crawl
1554,https://app.discotech.me/events/37236283-swan-mondays-at-swan
1555,https://app.discotech.me/events/37236452-vendome-mondays-at-vendome-miami
1556,https://app.discotech.me/events/37235387-party-dinner-myntu-at-mynt
1557,https://app.discotech.me/events/37235331-surfcomber-tuesdays-at-surfcomber-hotel
1558,https://app.discotech.me/events/37235327-nikki-beach-tuesdays-at-nikki-beach
1559,https://app.discotech.me/events/37236575-kaori-tuesdays-at-kaori
1560,https://app.discotech.me/events/37236530-chi-dinner-at-chi
1561,https://app.discotech.me/events/37236709-living-room-tuesdays-at-living-room-bar
1562,https://app.discotech.me/events/37236147-baoli-tuesdays-at-baoli
1563,https://app.discotech.me/events/37236318-mau-tuesdays-at-mau
1564,https://app.discotech.me/events/37236602-bottled-blonde-tuesdays-at-blottled-blonde
1565,https://app.discotech.me/events/37235431-purge-tuesdays-at-mr-jones
1566,https://app.discotech.me/events/37235332-surfcomber-wednesdays-at-surfcomber-hotel
1567,https://app.discotech.me/events/37235328-nikki-beach-wednesdays-at-nikki-beach
1568,https://app.discotech.me/events/37236576-kaori-wednesdays-at-kaori
1569,https://app.discotech.me/events/37236524-chi-dinner-at-chi
1570,https://app.discotech.me/events/37236323-el-tucan-wednesdays-at-el-tucan
1571,https://app.discotech.me/events/37236687-ladies-wednesdays-at-mandrake
1572,https://app.discotech.me/events/37236399-marion-wednesdays-at-marion
1573,https://app.discotech.me/events/37236143-my-boyfriend-is-out-of-town-at-baoli
1574,https://app.discotech.me/events/37235814-social-wednesdays-at-no-3-social-rooftop
1575,https://app.discotech.me/events/37236317-mau-wednesdays-at-mau
1576,https://app.discotech.me/events/37236599-bottled-blonde-wednesdays-at-blottled-blonde
1577,https://app.discotech.me/events/37235382-komodo-wednesdays-at-komodo-lounge
1578,https://app.discotech.me/events/37235333-surfcomber-thursdays-at-surfcomber-hotel
1579,https://app.discotech.me/events/37235329-nikki-beach-thursdays-at-nikki-beach
1580,https://app.discotech.me/events/37236577-kaori-thursdays-at-kaori
1581,https://app.discotech.me/events/37236525-chi-dinner-party-at-chi
1582,https://app.discotech.me/events/37236710-living-room-thursdays-at-living-room-bar
1583,https://app.discotech.me/events/37236144-baoli-thursdays-at-baoli
1584,https://app.discotech.me/events/37236324-el-tucan-thursdays-at-el-tucan
1585,https://app.discotech.me/events/37236688-mandrake-thursdays-at-mandrake
1586,https://app.discotech.me/events/37194894-noche-caliente-at-the-clevelander
1587,https://app.discotech.me/events/37236679-rnb-thursdays-at-da-cave
1588,https://app.discotech.me/events/37235815-social-thursdays-at-no-3-social-rooftop
1589,https://app.discotech.me/events/37236398-thursday-soiree-at-marion
1590,https://app.discotech.me/events/37235819-centro-latin-thursdays-at-centro-wynwood
1591,https://app.discotech.me/events/37236314-mau-thursdays-at-mau
1592,https://app.discotech.me/events/37236603-bottled-blonde-thursdays-at-blottled-blonde
1593,https://app.discotech.me/events/37235337-e11even-thursdays-at-e11even
1594,https://app.discotech.me/events/37250742-miami-nightclub-package-at-miami-club-crawl
1595,https://app.discotech.me/events/37235433-ladies-thursdays-at-mr-jones
1596,https://app.discotech.me/events/37236285-pasarela-dinner-party-at-swan
1597,https://app.discotech.me/events/37235384-mynt-thursdays-at-mynt
1598,https://app.discotech.me/events/37236441-fridays-at-the-pool-at-strawberry-moon
1599,https://app.discotech.me/events/37235319-retreat-fridays-at-hyde-beach
1600,https://app.discotech.me/events/37235334-surfcomber-fridays-at-surfcomber-hotel
1601,https://app.discotech.me/events/37235323-nikki-beach-fridays-at-nikki-beach
1602,https://app.discotech.me/events/37236578-kaori-fridays-at-kaori
1603,https://app.discotech.me/events/37236526-chi-dinner-party-at-chi
1604,https://app.discotech.me/events/37236707-living-room-fridays-at-living-room-bar
1605,https://app.discotech.me/events/37236145-baoli-fridays-at-baoli
1606,https://app.discotech.me/events/37236325-el-tucan-fridays-at-el-tucan
1607,https://app.discotech.me/events/37236689-mandrake-fridays-at-mandrake
1608,https://app.discotech.me/events/37236401-marion-fridays-at-marion
1609,https://app.discotech.me/events/37235816-social-fridays-at-no-3-social-rooftop
1610,https://app.discotech.me/events/37235820-centro-fridays-at-centro-wynwood
1611,https://app.discotech.me/events/37216623-christian-nodal-forajido-tour-at-ftx-arena
1612,https://app.discotech.me/events/37236313-mau-fridays-at-mau
1613,https://app.discotech.me/events/37236680-flash-fridays-at-da-cave
1614,https://app.discotech.me/events/37236600-bottled-blonde-fridays-at-blottled-blonde
1615,https://app.discotech.me/events/37235338-e11even-fridays-at-e11even
1616,https://app.discotech.me/events/37235379-komodo-fridays-at-komodo-lounge
1617,https://app.discotech.me/events/37250905-miami-nightclub-package-at-miami-club-crawl
1618,https://app.discotech.me/events/37235430-baller-fridays-at-mr-jones
1619,https://app.discotech.me/events/37237456-long-live-the-queen-at-mad-club
1620,https://app.discotech.me/events/37236284-swan-fridays-at-swan
1621,https://app.discotech.me/events/37235595-yes-fridays-at-exchange-miami
1622,https://app.discotech.me/events/37236450-vendome-fridays-at-vendome-miami
1623,https://app.discotech.me/events/37235385-mynt-fridays-at-mynt
1624,https://app.discotech.me/events/37236374-villa-del-sol-saturdays-at-baia-beach-club
1625,https://app.discotech.me/events/37236442-saturdays-at-the-pool-at-strawberry-moon
1626,https://app.discotech.me/events/37235335-surfcomber-saturdays-at-surfcomber-hotel
1627,https://app.discotech.me/events/37235320-swim-club-saturdays-at-hyde-beach
1628,https://app.discotech.me/events/37236604-bottled-blonde-saturdays-at-blottled-blonde
1629,https://app.discotech.me/events/37235324-rose-saturdays-at-nikki-beach
1630,https://app.discotech.me/events/37236461-saturday-pool-party-at-altitude-pool
1631,https://app.discotech.me/events/37227562-play-pool-party-at-the-clevelander
1632,https://app.discotech.me/events/37236579-kaori-saturdays-at-kaori
1633,https://app.discotech.me/events/37236527-chi-dinner-party-at-chi
1634,https://app.discotech.me/events/37236708-living-room-saturdays-at-living-room-bar
1635,https://app.discotech.me/events/37236146-baoli-saturdays-at-baoli
1636,https://app.discotech.me/events/37236326-el-tucan-saturdays-at-el-tucan
1637,https://app.discotech.me/events/37236690-mandrake-saturdays-at-mandrake
1638,https://app.discotech.me/events/37236400-marion-saturdays-at-marion
1639,https://app.discotech.me/events/37235817-social-saturdays-at-no-3-social-rooftop
1640,https://app.discotech.me/events/37235821-centro-saturdays-at-centro-wynwood
1641,https://app.discotech.me/events/37236315-mau-saturdays-at-mau
1642,https://app.discotech.me/events/37236681-euphoric-saturdays-at-da-cave
1643,https://app.discotech.me/events/37235339-e11even-saturdays-at-e11even
1644,https://app.discotech.me/events/37235380-katana-saturdays-at-komodo-lounge
1645,https://app.discotech.me/events/37252702-miami-nightclub-package-at-miami-club-crawl
1646,https://app.discotech.me/events/37237431-let-them-eat-cake-at-mad-club
1647,https://app.discotech.me/events/37236389-saturdays-at-tucandela
1648,https://app.discotech.me/events/37235596-snl-saturdays-at-exchange-miami
1649,https://app.discotech.me/events/37236286-swan-saturdays-at-swan
1650,https://app.discotech.me/events/37235432-vice-saturdays-at-mr-jones
1651,https://app.discotech.me/events/37249034-mk-at-liv
1652,https://app.discotech.me/events/37236451-vendome-saturdays-at-vendome-miami
1653,https://app.discotech.me/events/37235386-mynt-saturdays-at-mynt
1654,https://app.discotech.me/events/37235321-sls-sundays-at-hyde-beach
1655,https://app.discotech.me/events/37236443-sundays-at-the-pool-at-strawberry-moon
1656,https://app.discotech.me/events/37235336-surfcomber-sundays-at-surfcomber-hotel
1657,https://app.discotech.me/events/37236601-bottled-blonde-sundays-at-blottled-blonde
1658,https://app.discotech.me/events/37235325-nikki-beach-sundays-at-nikki-beach
1659,https://app.discotech.me/events/37236462-sunday-pool-party-at-altitude-pool
1660,https://app.discotech.me/events/37227563-official-football-headquarters-hosting-the-ultimate-tailgate-party-at-the-clevelander
1661,https://app.discotech.me/events/37236580-kaori-sundays-at-kaori
1662,https://app.discotech.me/events/37236528-chi-dinner-at-chi
1663,https://app.discotech.me/events/37235818-social-sundays-at-no-3-social-rooftop
1664,https://app.discotech.me/events/37235822-centro-sundays-at-centro-wynwood
1665,https://app.discotech.me/events/37237000-jessi-uribe-and-joss-favela-tequila-and-guaro-usa-tour-at-james-l-knight-center
1666,https://app.discotech.me/events/37236316-mau-sundays-at-mau
1667,https://app.discotech.me/events/37236586-sunday-vibez-at-rosario
1668,https://app.discotech.me/events/37235340-e11even-sundays-at-e11even
1669,https://app.discotech.me/events/37235597-cachete-sundays-at-exchange-miami
1670,https://app.discotech.me/events/37235322-liv-on-sundays-at-liv
1671,https://app.discotech.me/events/37235429-tease-sundays-at-mr-jones
1672,https://app.discotech.me/events/37239712-surfcomber-mondays-at-surfcomber-hotel
1673,https://app.discotech.me/events/37239708-less-mondays-at-nikki-beach
1674,https://app.discotech.me/events/37240958-chi-dinner-at-chi
1675,https://app.discotech.me/events/37194895-rock-star-karaoke-at-the-clevelander
1676,https://app.discotech.me/events/37239763-komodo-lounge-mondays-at-komodo-lounge
1677,https://app.discotech.me/events/37252703-miami-nightclub-package-at-miami-club-crawl
1678,https://app.discotech.me/events/37240713-swan-mondays-at-swan
1679,https://app.discotech.me/events/37240882-vendome-mondays-at-vendome-miami
1680,https://app.discotech.me/events/37239769-party-dinner-myntu-at-mynt
1681,https://app.discotech.me/events/37239713-surfcomber-tuesdays-at-surfcomber-hotel
1682,https://app.discotech.me/events/37239709-nikki-beach-tuesdays-at-nikki-beach
1683,https://app.discotech.me/events/37241004-kaori-tuesdays-at-kaori
1684,https://app.discotech.me/events/37240959-chi-dinner-at-chi
1685,https://app.discotech.me/events/37241612-living-room-tuesdays-at-living-room-bar
1686,https://app.discotech.me/events/37240578-baoli-tuesdays-at-baoli
1687,https://app.discotech.me/events/37240748-mau-tuesdays-at-mau
1688,https://app.discotech.me/events/37241031-bottled-blonde-tuesdays-at-blottled-blonde
1689,https://app.discotech.me/events/37239813-purge-tuesdays-at-mr-jones
1690,https://app.discotech.me/events/37239714-surfcomber-wednesdays-at-surfcomber-hotel
1691,https://app.discotech.me/events/37239710-nikki-beach-wednesdays-at-nikki-beach
1692,https://app.discotech.me/events/37241005-kaori-wednesdays-at-kaori
1693,https://app.discotech.me/events/37240953-chi-dinner-at-chi
1694,https://app.discotech.me/events/37240753-el-tucan-wednesdays-at-el-tucan
1695,https://app.discotech.me/events/37241590-ladies-wednesdays-at-mandrake
1696,https://app.discotech.me/events/37240829-marion-wednesdays-at-marion
1697,https://app.discotech.me/events/37240574-my-boyfriend-is-out-of-town-at-baoli
1698,https://app.discotech.me/events/37240197-social-wednesdays-at-no-3-social-rooftop
1699,https://app.discotech.me/events/37240747-mau-wednesdays-at-mau
1700,https://app.discotech.me/events/37241028-bottled-blonde-wednesdays-at-blottled-blonde
1701,https://app.discotech.me/events/37239764-komodo-wednesdays-at-komodo-lounge
1702,https://app.discotech.me/events/37239715-surfcomber-thursdays-at-surfcomber-hotel
1703,https://app.discotech.me/events/37239711-nikki-beach-thursdays-at-nikki-beach
1704,https://app.discotech.me/events/37241006-kaori-thursdays-at-kaori
1705,https://app.discotech.me/events/37240954-chi-dinner-party-at-chi
1706,https://app.discotech.me/events/37241613-living-room-thursdays-at-living-room-bar
1707,https://app.discotech.me/events/37240575-baoli-thursdays-at-baoli
1708,https://app.discotech.me/events/37240754-el-tucan-thursdays-at-el-tucan
1709,https://app.discotech.me/events/37241591-mandrake-thursdays-at-mandrake
1710,https://app.discotech.me/events/37194896-noche-caliente-at-the-clevelander
1711,https://app.discotech.me/events/37241582-rnb-thursdays-at-da-cave
1712,https://app.discotech.me/events/37240198-social-thursdays-at-no-3-social-rooftop
1713,https://app.discotech.me/events/37240828-thursday-soiree-at-marion
1714,https://app.discotech.me/events/37240202-centro-latin-thursdays-at-centro-wynwood
1715,https://app.discotech.me/events/37240744-mau-thursdays-at-mau
1716,https://app.discotech.me/events/37241032-bottled-blonde-thursdays-at-blottled-blonde
1717,https://app.discotech.me/events/37239719-e11even-thursdays-at-e11even
1718,https://app.discotech.me/events/37238521-sevdaliza-at-the-ground
1719,https://app.discotech.me/events/37253102-miami-nightclub-package-at-miami-club-crawl
1720,https://app.discotech.me/events/37239815-ladies-thursdays-at-mr-jones
1721,https://app.discotech.me/events/37240715-pasarela-dinner-party-at-swan
1722,https://app.discotech.me/events/37239766-mynt-thursdays-at-mynt
1723,https://app.discotech.me/events/37240871-fridays-at-the-pool-at-strawberry-moon
1724,https://app.discotech.me/events/37239701-retreat-fridays-at-hyde-beach
1725,https://app.discotech.me/events/37239716-surfcomber-fridays-at-surfcomber-hotel
1726,https://app.discotech.me/events/37239705-nikki-beach-fridays-at-nikki-beach
1727,https://app.discotech.me/events/37241007-kaori-fridays-at-kaori
1728,https://app.discotech.me/events/37240955-chi-dinner-party-at-chi
1729,https://app.discotech.me/events/37241610-living-room-fridays-at-living-room-bar
1730,https://app.discotech.me/events/37240576-baoli-fridays-at-baoli
1731,https://app.discotech.me/events/37240755-el-tucan-fridays-at-el-tucan
1732,https://app.discotech.me/events/37241592-mandrake-fridays-at-mandrake
1733,https://app.discotech.me/events/37240831-marion-fridays-at-marion
1734,https://app.discotech.me/events/37240199-social-fridays-at-no-3-social-rooftop
1735,https://app.discotech.me/events/37240203-centro-fridays-at-centro-wynwood
1736,https://app.discotech.me/events/37220795-marc-anthony-viviendo-tour-at-ftx-arena
1737,https://app.discotech.me/events/37240743-mau-fridays-at-mau
1738,https://app.discotech.me/events/37241583-flash-fridays-at-da-cave
1739,https://app.discotech.me/events/37241029-bottled-blonde-fridays-at-blottled-blonde
1740,https://app.discotech.me/events/37239720-e11even-fridays-at-e11even
1741,https://app.discotech.me/events/37239761-komodo-fridays-at-komodo-lounge
1742,https://app.discotech.me/events/37239812-baller-fridays-at-mr-jones
1743,https://app.discotech.me/events/37237457-long-live-the-queen-at-mad-club
1744,https://app.discotech.me/events/37240714-swan-fridays-at-swan
1745,https://app.discotech.me/events/37239977-yes-fridays-at-exchange-miami
1746,https://app.discotech.me/events/37240880-vendome-fridays-at-vendome-miami
1747,https://app.discotech.me/events/37239767-mynt-fridays-at-mynt
1748,https://app.discotech.me/events/37240804-villa-del-sol-saturdays-at-baia-beach-club
1749,https://app.discotech.me/events/37240872-saturdays-at-the-pool-at-strawberry-moon
1750,https://app.discotech.me/events/37239717-surfcomber-saturdays-at-surfcomber-hotel
1751,https://app.discotech.me/events/37239702-swim-club-saturdays-at-hyde-beach
1752,https://app.discotech.me/events/37241033-bottled-blonde-saturdays-at-blottled-blonde
1753,https://app.discotech.me/events/37239706-rose-saturdays-at-nikki-beach
1754,https://app.discotech.me/events/37240890-saturday-pool-party-at-altitude-pool
1755,https://app.discotech.me/events/37227564-play-pool-party-at-the-clevelander
1756,https://app.discotech.me/events/37241008-kaori-saturdays-at-kaori
1757,https://app.discotech.me/events/37240956-chi-dinner-party-at-chi
1758,https://app.discotech.me/events/37241611-living-room-saturdays-at-living-room-bar
1759,https://app.discotech.me/events/37240577-baoli-saturdays-at-baoli
1760,https://app.discotech.me/events/37240756-el-tucan-saturdays-at-el-tucan
1761,https://app.discotech.me/events/37241593-mandrake-saturdays-at-mandrake
1762,https://app.discotech.me/events/37240830-marion-saturdays-at-marion
1763,https://app.discotech.me/events/37240200-social-saturdays-at-no-3-social-rooftop
1764,https://app.discotech.me/events/37240204-centro-saturdays-at-centro-wynwood
1765,https://app.discotech.me/events/37240745-mau-saturdays-at-mau
1766,https://app.discotech.me/events/37224870-pablo-alboran-gira-teatros-2022-at-james-l-knight-center
1767,https://app.discotech.me/events/37241584-euphoric-saturdays-at-da-cave
1768,https://app.discotech.me/events/37182107-los-angeles-azules-de-iztapalapa-para-el-mundo-tour-at-bayfront-park
1769,https://app.discotech.me/events/37239721-e11even-saturdays-at-e11even
1770,https://app.discotech.me/events/37239762-katana-saturdays-at-komodo-lounge
1771,https://app.discotech.me/events/37237432-let-them-eat-cake-at-mad-club
1772,https://app.discotech.me/events/37240819-saturdays-at-tucandela
1773,https://app.discotech.me/events/37239978-snl-saturdays-at-exchange-miami
1774,https://app.discotech.me/events/37240716-swan-saturdays-at-swan
1775,https://app.discotech.me/events/37239814-vice-saturdays-at-mr-jones
1776,https://app.discotech.me/events/37240881-vendome-saturdays-at-vendome-miami
1777,https://app.discotech.me/events/37239768-mynt-saturdays-at-mynt
1778,https://app.discotech.me/events/37239703-sls-sundays-at-hyde-beach
1779,https://app.discotech.me/events/37240873-sundays-at-the-pool-at-strawberry-moon
1780,https://app.discotech.me/events/37239718-surfcomber-sundays-at-surfcomber-hotel
1781,https://app.discotech.me/events/37241030-bottled-blonde-sundays-at-blottled-blonde
1782,https://app.discotech.me/events/37239707-nikki-beach-sundays-at-nikki-beach
1783,https://app.discotech.me/events/37240891-sunday-pool-party-at-altitude-pool
1784,https://app.discotech.me/events/37227565-official-football-headquarters-hosting-the-ultimate-tailgate-party-at-the-clevelander
1785,https://app.discotech.me/events/37241009-kaori-sundays-at-kaori
1786,https://app.discotech.me/events/37240957-chi-dinner-at-chi
1787,https://app.discotech.me/events/37240201-social-sundays-at-no-3-social-rooftop
1788,https://app.discotech.me/events/37246970-the-millennium-tour-turned-up-at-ftx-arena
1789,https://app.discotech.me/events/37240205-centro-sundays-at-centro-wynwood
1790,https://app.discotech.me/events/37240746-mau-sundays-at-mau
1791,https://app.discotech.me/events/37241015-sunday-vibez-at-rosario
1792,https://app.discotech.me/events/37239722-e11even-sundays-at-e11even
1793,https://app.discotech.me/events/37239979-cachete-sundays-at-exchange-miami
1794,https://app.discotech.me/events/37239704-liv-on-sundays-at-liv
1795,https://app.discotech.me/events/37239811-tease-sundays-at-mr-jones
1796,https://app.discotech.me/events/37243228-surfcomber-mondays-at-surfcomber-hotel
1797,https://app.discotech.me/events/37243224-less-mondays-at-nikki-beach
1798,https://app.discotech.me/events/37244429-chi-dinner-at-chi
1799,https://app.discotech.me/events/37194897-rock-star-karaoke-at-the-clevelander
1800,https://app.discotech.me/events/37243279-komodo-lounge-mondays-at-komodo-lounge
1801,https://app.discotech.me/events/37244184-swan-mondays-at-swan
1802,https://app.discotech.me/events/37244353-vendome-mondays-at-vendome-miami
1803,https://app.discotech.me/events/37243285-party-dinner-myntu-at-mynt
1804,https://app.discotech.me/events/37243229-surfcomber-tuesdays-at-surfcomber-hotel
1805,https://app.discotech.me/events/37243225-nikki-beach-tuesdays-at-nikki-beach
1806,https://app.discotech.me/events/37244475-kaori-tuesdays-at-kaori
1807,https://app.discotech.me/events/37244430-chi-dinner-at-chi
1808,https://app.discotech.me/events/37244958-living-room-tuesdays-at-living-room-bar
1809,https://app.discotech.me/events/37244049-baoli-tuesdays-at-baoli
1810,https://app.discotech.me/events/37244219-mau-tuesdays-at-mau
1811,https://app.discotech.me/events/37244851-bottled-blonde-tuesdays-at-blottled-blonde
1812,https://app.discotech.me/events/37243329-purge-tuesdays-at-mr-jones
1813,https://app.discotech.me/events/37243230-surfcomber-wednesdays-at-surfcomber-hotel
1814,https://app.discotech.me/events/37243226-nikki-beach-wednesdays-at-nikki-beach
1815,https://app.discotech.me/events/37244476-kaori-wednesdays-at-kaori
1816,https://app.discotech.me/events/37244424-chi-dinner-at-chi
1817,https://app.discotech.me/events/37244224-el-tucan-wednesdays-at-el-tucan
1818,https://app.discotech.me/events/37244936-ladies-wednesdays-at-mandrake
1819,https://app.discotech.me/events/37244300-marion-wednesdays-at-marion
1820,https://app.discotech.me/events/37244045-my-boyfriend-is-out-of-town-at-baoli
1821,https://app.discotech.me/events/37243713-social-wednesdays-at-no-3-social-rooftop
1822,https://app.discotech.me/events/37244218-mau-wednesdays-at-mau
1823,https://app.discotech.me/events/37244499-bottled-blonde-wednesdays-at-blottled-blonde
1824,https://app.discotech.me/events/37243280-komodo-wednesdays-at-komodo-lounge
1825,https://app.discotech.me/events/37243231-surfcomber-thursdays-at-surfcomber-hotel
1826,https://app.discotech.me/events/37243227-nikki-beach-thursdays-at-nikki-beach
1827,https://app.discotech.me/events/37244477-kaori-thursdays-at-kaori
1828,https://app.discotech.me/events/37244425-chi-dinner-party-at-chi
1829,https://app.discotech.me/events/37244959-living-room-thursdays-at-living-room-bar
1830,https://app.discotech.me/events/37244046-baoli-thursdays-at-baoli
1831,https://app.discotech.me/events/37244225-el-tucan-thursdays-at-el-tucan
1832,https://app.discotech.me/events/37244937-mandrake-thursdays-at-mandrake
1833,https://app.discotech.me/events/37194898-noche-caliente-at-the-clevelander
1834,https://app.discotech.me/events/37244928-rnb-thursdays-at-da-cave
1835,https://app.discotech.me/events/37243714-social-thursdays-at-no-3-social-rooftop
1836,https://app.discotech.me/events/37244299-thursday-soiree-at-marion
1837,https://app.discotech.me/events/37243718-centro-latin-thursdays-at-centro-wynwood
1838,https://app.discotech.me/events/37244215-mau-thursdays-at-mau
1839,https://app.discotech.me/events/37244852-bottled-blonde-thursdays-at-blottled-blonde
1840,https://app.discotech.me/events/37243235-e11even-thursdays-at-e11even
1841,https://app.discotech.me/events/37243331-ladies-thursdays-at-mr-jones
1842,https://app.discotech.me/events/37244186-pasarela-dinner-party-at-swan
1843,https://app.discotech.me/events/37243282-mynt-thursdays-at-mynt
1844,https://app.discotech.me/events/37244342-fridays-at-the-pool-at-strawberry-moon
1845,https://app.discotech.me/events/37243217-retreat-fridays-at-hyde-beach
1846,https://app.discotech.me/events/37243232-surfcomber-fridays-at-surfcomber-hotel
1847,https://app.discotech.me/events/37243221-nikki-beach-fridays-at-nikki-beach
1848,https://app.discotech.me/events/37244478-kaori-fridays-at-kaori
1849,https://app.discotech.me/events/37244426-chi-dinner-party-at-chi
1850,https://app.discotech.me/events/37244956-living-room-fridays-at-living-room-bar
1851,https://app.discotech.me/events/37244047-baoli-fridays-at-baoli
1852,https://app.discotech.me/events/37244226-el-tucan-fridays-at-el-tucan
1853,https://app.discotech.me/events/37244938-mandrake-fridays-at-mandrake
1854,https://app.discotech.me/events/37244302-marion-fridays-at-marion
1855,https://app.discotech.me/events/37243715-social-fridays-at-no-3-social-rooftop
1856,https://app.discotech.me/events/37243719-centro-fridays-at-centro-wynwood
1857,https://app.discotech.me/events/37244214-mau-fridays-at-mau
1858,https://app.discotech.me/events/37244929-flash-fridays-at-da-cave
1859,https://app.discotech.me/events/37244500-bottled-blonde-fridays-at-blottled-blonde
1860,https://app.discotech.me/events/37243236-e11even-fridays-at-e11even
1861,https://app.discotech.me/events/37243277-komodo-fridays-at-komodo-lounge
1862,https://app.discotech.me/events/37243328-baller-fridays-at-mr-jones
1863,https://app.discotech.me/events/37237458-long-live-the-queen-at-mad-club
1864,https://app.discotech.me/events/37252663-peggy-gou-and-maurice-fulton-at-space-terrace
1865,https://app.discotech.me/events/37244185-swan-fridays-at-swan
1866,https://app.discotech.me/events/37243493-yes-fridays-at-exchange-miami
1867,https://app.discotech.me/events/37244351-vendome-fridays-at-vendome-miami
1868,https://app.discotech.me/events/37243283-mynt-fridays-at-mynt
1869,https://app.discotech.me/events/37244275-villa-del-sol-saturdays-at-baia-beach-club
1870,https://app.discotech.me/events/37244343-saturdays-at-the-pool-at-strawberry-moon
1871,https://app.discotech.me/events/37243233-surfcomber-saturdays-at-surfcomber-hotel
1872,https://app.discotech.me/events/37243218-swim-club-saturdays-at-hyde-beach
1873,https://app.discotech.me/events/37244853-bottled-blonde-saturdays-at-blottled-blonde
1874,https://app.discotech.me/events/37243222-rose-saturdays-at-nikki-beach
1875,https://app.discotech.me/events/37244361-saturday-pool-party-at-altitude-pool
1876,https://app.discotech.me/events/37217099-art-with-me-miami-2022-day-1-at-art-with-me
1877,https://app.discotech.me/events/37227566-play-pool-party-at-the-clevelander
1878,https://app.discotech.me/events/37244479-kaori-saturdays-at-kaori
1879,https://app.discotech.me/events/37244427-chi-dinner-party-at-chi
1880,https://app.discotech.me/events/37244957-living-room-saturdays-at-living-room-bar
1881,https://app.discotech.me/events/37244048-baoli-saturdays-at-baoli
1882,https://app.discotech.me/events/37244227-el-tucan-saturdays-at-el-tucan
1883,https://app.discotech.me/events/37244939-mandrake-saturdays-at-mandrake
1884,https://app.discotech.me/events/37244301-marion-saturdays-at-marion
1885,https://app.discotech.me/events/37243716-social-saturdays-at-no-3-social-rooftop
1886,https://app.discotech.me/events/37243720-centro-saturdays-at-centro-wynwood
1887,https://app.discotech.me/events/37244216-mau-saturdays-at-mau
1888,https://app.discotech.me/events/37244930-euphoric-saturdays-at-da-cave
1889,https://app.discotech.me/events/37243237-e11even-saturdays-at-e11even
1890,https://app.discotech.me/events/37243278-katana-saturdays-at-komodo-lounge
1891,https://app.discotech.me/events/37237433-let-them-eat-cake-at-mad-club
1892,https://app.discotech.me/events/37244290-saturdays-at-tucandela
1893,https://app.discotech.me/events/37243494-snl-saturdays-at-exchange-miami
1894,https://app.discotech.me/events/37244187-swan-saturdays-at-swan
1895,https://app.discotech.me/events/37243330-vice-saturdays-at-mr-jones
1896,https://app.discotech.me/events/37244352-vendome-saturdays-at-vendome-miami
1897,https://app.discotech.me/events/37243284-mynt-saturdays-at-mynt
1898,https://app.discotech.me/events/37243219-sls-sundays-at-hyde-beach
